9,0.180007934570313,0.719985961914063,0.460006713867188,0.460006713867188,0.489990234375,0.490005493164063,0.479995727539063,0.449996948242188,0.480010986328125,0.459991455078125,0.479995727539063,0.460006713867188,0.479995727539063,NaN,0.32000732421875,0.3699951171875,0.400009155273438,0.489990234375,0.470001220703125,0.470001220703125,0.419998168945313,0.470001220703125,0.490005493164063,0.479995727539063,0.44000244140625,0.490005493164063,NaN,0.220001220703125,0.139999389648438,0.3800048828125,0.389999389648437,0.330001831054687,0.3699951171875,0.419998168945313,0.44000244140625,0.479995727539063,0.460006713867188,0.449996948242188,0.490005493164063,NaN,0.30999755859375,0.290008544921875,0.360015869140625,0.449981689453125,0.44000244140625,0.470001220703125,0.45001220703125,0.489990234375,0.459991455078125,0.45001220703125,0.44000244140625,0.47998046875,0.94000244140625,0.410003662109375,0.379989624023437,0.449996948242188,0.400009155273438,0.459991455078125,0.44000244140625,0.470001220703125,0.44000244140625,0.449996948242188,0.44000244140625,0.460006713867188,NaN,0.280014038085937,0.339996337890625,0.389999389648437,0.44000244140625,0.42999267578125,0.470001220703125,0.449996948242188,0.490005493164063,0.470001220703125,0.479995727539063,0.449996948242188,0.480010986328125,0.189998626708984,0.580001831054688,0.349998474121094,0.370002746582031,0.389999389648437,0.399997711181641,0.420001983642578,0.450000762939453,0.450000762939453,0.439998626708984,0.470001220703125,0.439998626708984,0.439998626708984,0.310012817382812,0.339996337890625,0.389999389648437,0.44000244140625,0.42999267578125,0.44000244140625,0.42999267578125,0.44000244140625,0.44000244140625,0.44000244140625,0.42999267578125,0.44000244140625,0.180000305175781,0.669998168945313,0.350002288818359,0.369998931884766,0.419998168945313,0.44000244140625,0.439998626708984,0.450000762939453,0.450000762939453,0.419998168945313,0.450000762939453,0.439998626708984,0.44000244140625,0.329999923706055,0.329999923706055,0.270000457763672,0.460000991821289,0.429998397827148,0.460000991821289,0.440000534057617,0.489999771118164,0.459999084472656,0.479999542236328,0.44000244140625,0.479999542236328,0.850006103515625,0.459991455078125,0.44000244140625,0.460006713867188,0.489990234375,0.480010986328125,0.449996948242188,0.470001220703125,0.449996948242188,0.460006713867188,0.470001220703125,0.469985961914063,NaN,0.30999755859375,0.19000244140625,0.339996337890625,0.459991455078125,0.430023193359375,0.459991455078125,0.489990234375,0.510009765625,0.480010986328125,0.47998046875,0.480010986328125,0.480010986328125,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.330001831054687,0.209999084472656,0.380001068115234,0.429996490478516,0.44000244140625,0.489997863769531,0.5,0.520000457763672,0.490001678466797,0.509998321533203,0.490001678466797,0.489997863769531,NaN,NaN,0.329998016357422,0.349998474121094,0.360000610351562,0.479999542236328,0.470001220703125,0.5,0.470001220703125,0.509998321533203,0.470001220703125,0.509998321533203,0.490001678466797,0.489997863769531,NaN,0.329998016357422,0.139999389648438,0.430000305175781,0.380001068115234,0.419998168945313,0.450000762939453,0.470001220703125,0.5,0.509998321533203,0.510002136230469,0.520000457763672,0.529998779296875,NaN,0.350000381469727,0.349998474121094,0.400001525878906,0.489997863769531,0.479999542236328,0.5,0.470001220703125,0.5,0.479999542236328,0.490001678466797,0.489997863769531,0.510002136230469,0.369998931884766,0.189998626708984,0.310001373291016,0.360000610351562,0.349998474121094,0.450000762939453,0.489997863769531,0.490001678466797,0.459999084472656,0.530002593994141,0.5,0.529998779296875,NaN,0.329999923706055,0.340000152587891,0.380001068115234,0.469997406005859,0.450000762939453,0.510002136230469,0.469997406005859,0.5,0.479999542236328,0.510002136230469,0.489997863769531,0.510002136230469,0.25,0.200000762939453,0.329998016357422,0.319999694824219,0.310001373291016,0.380001068115234,0.439998626708984,0.459999084472656,0.44000244140625,0.459999084472656,0.439998626708984,0.459999084472656,NaN,0.319999694824219,0.340000152587891,0.370002746582031,0.459999084472656,0.450000762939453,0.5,0.469997406005859,0.5,0.470001220703125,0.5,0.479999542236328,0.510002136230469,0.17999267578125,0.350006103515625,0.169998168945313,0.430007934570313,0.409988403320313,0.460006713867188,0.5,0.470001220703125,0.5,0.479995727539063,0.5,0.470001220703125,0.509994506835938,0.330001831054687,0.329998016357422,0.330001831054687,0.450000762939453,0.449996948242188,0.480003356933594,0.449996948242188,0.5,0.470001220703125,0.490001678466797,0.469997406005859,0.5,0.3699951171875,0.3699951171875,0.410003662109375,0.410003662109375,0.45001220703125,0.44000244140625,0.47998046875,0.490020751953125,0.470001220703125,0.489990234375,0.480010986328125,0.5,NaN,0.329998016357422,0.350002288818359,0.369998931884766,0.459999084472656,0.460002899169922,0.469997406005859,0.460002899169922,0.479999542236328,0.479999542236328,0.489997863769531,0.460002899169922,0.479999542236328,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.389999389648437,0.220001220703125,0.499998092651367,0.520000457763672,0.520000457763672,0.520000457763672,0.520000457763672,0.509998321533203,0.520000457763672,0.529998779296875,0.480003356933594,0.509998321533203,NaN,NaN,0.449996948242188,0.510002136230469,0.509998321533203,0.550003051757813,0.549999237060547,0.540000915527344,0.529998779296875,0.540000915527344,0.519996643066406,0.530002593994141,0.540000915527344,0.529998779296875,NaN,0.449996948242188,0.650001525878906,0.479999542236328,0.510002136230469,0.549999237060547,0.520000457763672,0.520000457763672,0.539997100830078,0.530002593994141,0.5,0.529998779296875,0.520000457763672,0.520000457763672,0.449996948242188,0.530002593994141,0.529998779296875,0.529998779296875,0.540000915527344,0.520000457763672,0.549999237060547,0.540000915527344,0.509998321533203,0.530002593994141,0.489997863769531,0.540000915527344,0.57000732421875,0.329986572265625,0.45001220703125,0.569992065429688,0.520004272460938,0.529998779296875,0.529998779296875,0.509994506835938,0.520004272460938,0.540008544921875,0.529998779296875,0.54998779296875,NaN,0.449996948242188,0.490005493164063,0.490005493164063,0.580001831054688,0.509994506835938,0.550003051757813,0.509994506835938,0.550003051757813,0.509994506835938,0.510009765625,0.509994506835938,0.550003051757813,0.41998291015625,0.6400146484375,0.529998779296875,0.54998779296875,0.540008544921875,0.529998779296875,0.54998779296875,0.529998779296875,0.550018310546875,0.519989013671875,0.489990234375,0.510009765625,0.519989013671875,0.489990234375,0.519989013671875,0.52001953125,0.54998779296875,0.540008544921875,0.57000732421875,0.53997802734375,0.540008544921875,0.5,0.55999755859375,0.519989013671875,0.540008544921875,0.329999923706055,0.290000915527344,0.399999618530273,0.520000457763672,0.479999542236328,0.520000457763672,0.509998321533203,0.5,0.510002136230469,0.520000457763672,0.5,0.520000457763672,NaN,0.420000076293945,0.55000114440918,0.520000457763672,0.539997100830078,0.5,0.520000457763672,0.490001678466797,0.520000457763672,0.509998321533203,0.520000457763672,0.510002136230469,0.529998779296875,0.5,0.229999542236328,0.5,0.490001678466797,0.5,0.529998779296875,0.520000457763672,0.540000915527344,0.520000457763672,0.509998321533203,0.510002136230469,0.549999237060547,NaN,0.450000762939453,0.549999237060547,0.540000915527344,0.540000915527344,0.540000915527344,0.539997100830078,0.520000457763672,0.540000915527344,0.520000457763672,0.540000915527344,0.529998779296875,0.549999237060547,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.5,0.399993896484375,0.520004272460938,0.539993286132813,0.55999755859375,0.560012817382813,0.569992065429688,0.57000732421875,0.54998779296875,0.560012817382813,0.539993286132813,0.55999755859375,NaN,NaN,0.430023193359375,0.44000244140625,0.53997802734375,0.490020751953125,0.54998779296875,0.579986572265625,0.550018310546875,0.55999755859375,0.55999755859375,0.57000732421875,0.53997802734375,0.57000732421875,NaN,0.299999237060547,0.260000228881836,0.430000305175781,0.459999084472656,0.510000228881836,0.520000457763672,0.520000457763672,0.5,0.470001220703125,0.489997863769531,0.529998779296875,0.550003051757813,NaN,0.400009155273438,0.489990234375,0.470001220703125,0.520004272460938,0.540008544921875,0.54998779296875,0.520004272460938,0.529998779296875,0.520004272460938,0.55999755859375,0.539993286132813,0.520004272460938,0.319999694824219,0.309999465942383,0.450000762939453,0.479999542236328,0.510002136230469,0.55999755859375,0.520000457763672,0.529998779296875,0.530002593994141,0.529998779296875,0.520000457763672,0.560001373291016,NaN,0.380001068115234,0.420000076293945,0.440000534057617,0.539999008178711,0.489999771118164,0.55000114440918,0.520000457763672,0.539997100830078,0.530002593994141,0.529998779296875,0.520000457763672,0.520000457763672,0.280000686645508,0.309999465942383,0.540000915527344,0.479999542236328,0.490001678466797,0.539997100830078,0.550003051757813,0.539997100830078,0.540000915527344,0.520000457763672,0.540000915527344,0.509998321533203,NaN,0.369998931884766,0.409999847412109,0.480003356933594,0.5,0.509998321533203,0.520000457763672,0.55999755859375,0.520000457763672,0.520000457763672,0.530002593994141,0.549999237060547,0.509998321533203,0.450000762939453,0.399999618530273,0.489999771118164,0.549999237060547,0.520000457763672,0.560001373291016,0.549999237060547,0.549999237060547,0.549999237060547,0.570003509521484,0.549999237060547,0.55999755859375,NaN,0.420000076293945,0.489999771118164,0.489999771118164,0.600000381469727,0.540000915527344,0.569999694824219,0.540000915527344,0.539997100830078,0.550003051757813,0.55999755859375,0.540000915527344,0.549999237060547,0.440000534057617,0.270000457763672,0.379999160766602,0.430000305175781,0.520000457763672,0.539999008178711,0.540000915527344,0.520000457763672,0.549999237060547,0.540000915527344,0.55999755859375,0.530002593994141,NaN,0.420000076293945,0.489999771118164,0.510000228881836,0.559999465942383,0.539999008178711,0.540000915527344,0.569999694824219,0.580001831054688,0.549999237060547,0.549999237060547,0.540000915527344,0.549999237060547,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.649993896484375,0.489990234375,0.540008544921875,0.57000732421875,0.579986572265625,0.529998779296875,0.550018310546875,0.55999755859375,0.509979248046875,0.55999755859375,0.510009765625,0.55999755859375,NaN,NaN,0.379989624023437,0.480010986328125,0.519989013671875,0.590011596679688,0.519989013671875,0.540008544921875,0.509994506835938,0.57000732421875,0.519989013671875,0.560012817382813,0.529998779296875,0.55999755859375,NaN,0.82000732421875,0.44000244140625,0.489990234375,0.52001953125,0.519989013671875,0.540008544921875,0.54998779296875,0.54998779296875,0.529998779296875,0.57000732421875,0.550018310546875,0.519989013671875,NaN,0.44000244140625,0.52001953125,0.579986572265625,0.529998779296875,0.540008544921875,0.57000732421875,0.489990234375,0.55999755859375,0.5,0.519989013671875,0.540008544921875,0.540008544921875,0.469997406005859,0.569999694824219,0.44000244140625,0.459999084472656,0.5,0.520000457763672,0.5,0.520000457763672,0.540000915527344,0.479999542236328,0.549999237060547,0.509998321533203,0.550003051757813,0.400001525878906,0.450000762939453,0.449996948242188,0.540000915527344,0.5,0.529998779296875,0.480003356933594,0.539997100830078,0.5,0.550003051757813,0.489997863769531,0.569999694824219,0.399997711181641,0.600002288818359,0.349998474121094,0.510002136230469,0.449996948242188,0.520000457763672,0.5,0.510002136230469,0.5,0.55999755859375,0.5,0.550003051757813,0.509998321533203,0.409999847412109,0.360000610351562,0.5,0.459999084472656,0.470001220703125,0.520000457763672,0.5,0.540000915527344,0.529998779296875,0.509998321533203,0.5,0.490001678466797,0.470001220703125,0.3800048828125,0.5,0.539993286132813,0.490005493164063,0.520004272460938,0.520004272460938,0.539993286132813,0.5,0.57000732421875,0.509994506835938,0.550003051757813,NaN,0.3699951171875,0.470001220703125,0.529998779296875,0.6199951171875,0.520004272460938,0.540008544921875,0.489990234375,0.529998779296875,0.490005493164063,0.550003051757813,0.489990234375,0.55999755859375,0.410003662109375,0.800018310546875,0.469970703125,0.510009765625,0.52001953125,0.529998779296875,0.54998779296875,0.57000732421875,0.54998779296875,0.529998779296875,0.550018310546875,0.53997802734375,0.55999755859375,0.42999267578125,0.5,0.57000732421875,0.57000732421875,0.54998779296875,0.54998779296875,0.5,0.57000732421875,0.550018310546875,0.55999755859375,0.509979248046875,0.57000732421875,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.790000915527344,0.569999694824219,0.590000152587891,0.599998474121094,0.590000152587891,0.610000610351563,0.579998016357422,0.580001831054688,0.560001373291016,0.599998474121094,0.569999694824219,0.560001373291016,NaN,NaN,0.389984130859375,0.5,0.550018310546875,0.6099853515625,0.54998779296875,0.59002685546875,0.55999755859375,0.5999755859375,0.57000732421875,0.58001708984375,0.55999755859375,0.6099853515625,NaN,0.80999755859375,0.58001708984375,0.6099853515625,0.58001708984375,0.6099853515625,0.589996337890625,0.58001708984375,0.600006103515625,0.589996337890625,0.6099853515625,0.58001708984375,0.569976806640625,NaN,0.449981689453125,0.57000732421875,0.589996337890625,0.610015869140625,0.5999755859375,0.600006103515625,0.589996337890625,0.610015869140625,0.579986572265625,0.58001708984375,0.579986572265625,0.58001708984375,0.710002899169922,0.590000152587891,0.590000152587891,0.579998016357422,0.590000152587891,0.580001831054688,0.579998016357422,0.599998474121094,0.570003509521484,0.599998474121094,0.560001373291016,0.590000152587891,NaN,0.380001068115234,0.540000915527344,0.599998474121094,0.580001831054688,0.549999237060547,0.560001373291016,0.569999694824219,0.590000152587891,0.579998016357422,0.600002288818359,0.569999694824219,0.579998016357422,0.670000076293945,0.510000228881836,0.560001373291016,0.579998016357422,0.590000152587891,0.600002288818359,0.569999694824219,0.579998016357422,0.569999694824219,0.569999694824219,0.590000152587891,0.580001831054688,NaN,0.430000305175781,0.520000457763672,0.590000152587891,0.590000152587891,0.579998016357422,0.570003509521484,0.599998474121094,0.569999694824219,0.610000610351563,0.579998016357422,0.590000152587891,0.569999694824219,0.349998474121094,0.209999084472656,0.490001678466797,0.489997863769531,0.530002593994141,0.569999694824219,0.529998779296875,0.580001831054688,0.569999694824219,0.579998016357422,0.590000152587891,0.580001831054688,NaN,0.379997253417969,0.520000457763672,0.550003051757813,0.609996795654297,0.569999694824219,0.590000152587891,0.570003509521484,0.589996337890625,0.560001373291016,0.569999694824219,0.560001373291016,0.569999694824219,0.629997253417969,0.490001678466797,0.569999694824219,0.579998016357422,0.550003051757813,0.590000152587891,0.590000152587891,0.590000152587891,0.579998016357422,0.580001831054688,0.55999755859375,0.580001831054688,NaN,0.459999084472656,0.470001220703125,0.520000457763672,0.549999237060547,0.569999694824219,0.540000915527344,0.55999755859375,0.540000915527344,0.529998779296875,0.510002136230469,0.55999755859375,0.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.470001220703125,0.229999542236328,0.439998626708984,0.510000228881836,0.460000991821289,0.529998779296875,0.540000915527344,0.530000686645508,0.489999771118164,0.539999008178711,0.510000228881836,0.549999237060547,NaN,NaN,0.430000305175781,0.530000686645508,0.510000228881836,0.559999465942383,0.520000457763672,0.529998779296875,0.529998779296875,0.530002593994141,0.529998779296875,0.529998779296875,0.530002593994141,0.539997100830078,NaN,0.6099853515625,0.300018310546875,0.40997314453125,0.560028076171875,0.509979248046875,0.5,0.540008544921875,0.519989013671875,0.540008544921875,0.510009765625,0.529998779296875,0.53997802734375,NaN,0.409999847412109,0.529998779296875,0.550003051757813,0.55999755859375,0.530002593994141,0.549999237060547,0.520000457763672,0.529998779296875,0.529998779296875,0.530002593994141,0.529998779296875,0.549999237060547,0.520004272460938,0.580001831054688,0.529998779296875,0.44000244140625,0.529998779296875,0.539993286132813,0.5,0.479995727539063,0.530014038085938,0.469985961914063,0.550003051757813,0.490005493164063,0.529998779296875,0.44000244140625,0.3499755859375,0.430023193359375,0.53997802734375,0.480010986328125,0.529998779296875,0.5,0.529998779296875,0.540008544921875,0.540008544921875,0.519989013671875,0.519989013671875,0.709991455078125,0.510009765625,0.489990234375,0.520004272460938,0.509994506835938,0.580001831054688,0.510009765625,0.54998779296875,0.520004272460938,0.550003051757813,0.529998779296875,0.529998779296875,NaN,0.449981689453125,0.470001220703125,0.550018310546875,0.55999755859375,0.510009765625,0.529998779296875,0.519989013671875,0.510009765625,0.509979248046875,0.550018310546875,0.53997802734375,0.550018310546875,0.6300048828125,0.539993286132813,0.510009765625,0.519989013671875,0.529998779296875,0.57000732421875,0.539993286132813,0.540008544921875,0.569992065429688,0.540008544921875,0.529998779296875,0.550003051757813,NaN,0.41998291015625,0.52001953125,0.5,0.66998291015625,0.510009765625,0.589996337890625,0.459991455078125,0.52001953125,0.519989013671875,0.57000732421875,0.54998779296875,0.550018310546875,0.850006103515625,0.6099853515625,0.6199951171875,0.600006103515625,0.58001708984375,0.569976806640625,0.57000732421875,0.58001708984375,0.53997802734375,0.58001708984375,0.54998779296875,0.550018310546875,NaN,0.46002197265625,0.54998779296875,0.58001708984375,0.6199951171875,0.57000732421875,0.569976806640625,0.57000732421875,0.589996337890625,0.58001708984375,0.589996337890625,0.569976806640625,0.57000732421875,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,post_stepwidth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,norm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noswing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sym,,,,,,,,,,,,,,,,,,,,,,,,,,,asym,,,,,,,,,,,,,,,,,,,,,,,,,sym,,,,,,,,,,,,,,,,,,,,,,,,,asym,,,,,,,,,,,,,,,,,,,,,,,,,sym,,,,,,,,,,,,,,,,,,,,,,,,,asym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,trip,,,,,,,,,,,,,,slip,,,,,,,,,,,,,trip,,,,,,,,,,,,,slip,,,,,,,,,,,,trip,,,,,,,,,,,,,slip,,,,,,,,,,,,trip,,,,,,,,,,,,,slip,,,,,,,,,,,,trip,,,,,,,,,,,,,slip,,,,,,,,,,,,trip,,,,,,,,,,,,,slip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #14,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,Step #1,Step #2,Step #3,Step #4,Step #5,Step #6,Step #7,Step #8,Step #9,Step #10,Step #11,Step #12,Step #13,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.123502481728792,0.152541823685169,0.16645372658968,0.143909581005573,0.140914686024189,0.162219002842903,0.161457717418671,0.140789952129126,0.152930658310652,0.144409023225307,0.155874580144882,0.203013531863689,NaN,NaN,0.186088778078556,0.156811013817787,0.180399470031261,0.12647595629096,0.155101921409369,0.146310124546289,0.142647955566645,0.152800180017948,0.167279988527298,0.151262078434229,0.140034321695566,0.170701496303081,NaN,0.183544717729092,0.144415397197008,0.120991479605436,0.15693523734808,0.165946371853352,0.163467101752758,0.171597667038441,0.182492911815643,0.144383329898119,0.129863630980253,0.161704316735268,0.161541558802128,NaN,0.201730869710445,0.185610309243202,0.145812667906284,0.148491457104683,0.165343411266804,0.151701062917709,0.182177297770977,0.192644625902176,0.20358257740736,0.16682180762291,0.187499217689037,0.216928884387016,0.193462267518044,0.180541358888149,0.170747376978397,0.15279033780098,0.131759658455849,0.182866774499416,0.190419040620327,0.170598320662975,0.164714209735394,0.173536472022533,0.146304287016392,0.162824794650078,NaN,0.198368795216084,0.157189339399338,0.140184618532658,0.168775178492069,0.159239433705807,0.145507387816906,0.164019852876663,0.144825730472803,0.150333467870951,0.175254449248314,0.183412507176399,0.158395927399397,0.141543682664633,0.139682309702039,0.161705212667584,0.184595339000225,0.160558246076107,0.161879301071167,0.155523739755154,0.171526245772839,0.182813711464405,0.17716121673584,0.174529410898685,0.163682922720909,NaN,0.17433575540781,0.185719110071659,0.137296218425035,0.148610200732946,0.158755235373974,0.168324865400791,0.193389527499676,0.199581675231457,0.187838986515999,0.180648200213909,0.177569672465324,0.142827935516834,0.163480088114738,0.189221039414406,0.151888102293015,0.136759601533413,0.143224991858006,0.140183880925179,0.149618357419968,0.178339943289757,0.161659613251686,0.137895919382572,0.181622058153152,0.206969529390335,NaN,0.165251009166241,0.162936232984066,0.149419479072094,0.13937770575285,0.14390005171299,0.146827697753906,0.153646215796471,0.174670785665512,0.147889416664839,0.12730048969388,0.184223063290119,0.175494022667408,0.165368866175413,0.162628870457411,0.142963919788599,0.162560380995274,0.153237484395504,0.168488129973412,0.203898638486862,0.172483779489994,0.172299273312092,0.194829255342484,0.16524151712656,0.184451259672642,NaN,0.140615917742252,0.206462390720844,0.221925757825375,0.185149222612381,0.161865167319775,0.167594783008099,0.185311123728752,0.187551110982895,0.220417886972427,0.184244647622108,0.186717800796032,0.199166126549244,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.185790006071329,0.180618908256292,0.160452213138342,0.156126234680414,0.130393881350756,0.142367549240589,0.137125439941883,0.138067416846752,0.151775851845741,0.127578943967819,0.10823205858469,0.119486413896084,NaN,NaN,0.208213269710541,0.189685098826885,0.116711091250181,0.106867831200361,0.116525832563639,0.084227282553911,0.135555602610111,0.132703464478254,0.119659353047609,0.127167426049709,0.102745071053505,0.094851981848478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.168136976659298,0.159576080739498,0.206870332360268,0.134308595210314,0.129058267921209,0.141502410173416,0.143309138715267,0.149636521935463,0.127205438911915,0.148431800305843,0.142461188137531,0.124183319509029,0.159533143043518,0.148820199072361,0.152430340647697,0.173743680119514,0.127367906272411,0.119509182870388,0.168573431670666,0.16743528842926,0.157214164733887,0.157962389290333,0.129756297916174,0.114901077002287,NaN,0.120461393147707,0.150905843824148,0.155237086117268,0.159582681953907,0.182808041572571,0.143707290291786,0.128978684544563,0.136816821992397,0.144814379513264,0.178202278912067,0.181002482771874,0.143798105418682,0.187239445745945,0.19975122064352,0.165122747421265,0.138523295521736,0.140137374401093,0.150578059256077,0.151720359921455,0.1350417137146,0.101149566471577,0.126407906413078,0.14782227575779,0.148095011711121,NaN,0.155857376754284,0.173215933144093,0.174060352146626,0.143358342349529,0.122288003563881,0.112301457673311,0.126098770648241,0.128982614725828,0.171533796936274,0.217604219913483,0.165722034871578,0.151066459715366,0.183259829878807,0.195159919559956,0.199240878224373,0.145692382007837,0.134797509759665,0.179349794983864,0.142289977520704,0.196761894971132,0.179284688085318,0.110400032252073,0.1249511949718,0.140485290437937,NaN,0.149603553116322,0.139941684901714,0.14081284403801,0.185856759548187,0.202385701239109,0.159560099244118,0.150243498384953,0.153013646602631,0.14904347807169,0.162053436040878,0.172549940645695,0.1433380022645,0.198369093239307,0.211837574839592,0.182125590741634,0.15161295235157,0.166223801672459,0.169237904250622,0.163686878979206,0.149830460548401,0.135762020945549,0.132160417735577,0.152448065578938,0.132742822170258,NaN,0.139491446316242,0.117273740470409,0.144291043281555,0.141296625137329,0.136238127946854,0.14040832221508,0.154490694403648,0.142247963696718,0.165214877575636,0.162023890763521,0.144217450171709,0.127348605543375,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,
